image_id,gel_id,lane_index,lane_type,alias,band_index,x_norm,y_norm,w_norm,h_norm,y_center_norm,height_norm,intensity_norm,confidence,label
20250117_125801.jpg,20250117_125801,8,marker,M2,10,0.504563,0.904272,0.056274,0.017347,0.912946,0.017347,0.87328,0.87328,band
20250117_125801.jpg,20250117_125801,8,marker,M2,11,0.504563,0.948603,0.056274,0.015098,0.956152,0.015098,0.910045,0.910045,band
20250117_125801.jpg,20250117_125801,9,sample,L9,1,0.571103,0.000964,0.056274,0.997751,0.499839,0.997751,0.4189,0.4189,band
20250117_125801.jpg,20250117_125801,9,sample,L9,2,0.571103,0.001285,0.056274,0.997109,0.499839,0.997109,0.55363,0.55363,band
20250117_125801.jpg,20250117_125801,9,sample,L9,3,0.571103,0.001285,0.056274,0.997109,0.499839,0.997109,0.543757,0.543757,band
20250117_125801.jpg,20250117_125801,9,sample,L9,4,0.571103,0.001285,0.056274,0.997109,0.499839,0.997109,0.568133,0.568133,band
20250117_125801.jpg,20250117_125801,9,sample,L9,5,0.571103,0.400578,0.056274,0.594925,0.69804,0.594925,0.889502,0.889502,band
20250117_125801.jpg,20250117_125801,9,sample,L9,6,0.571103,0.39833,0.056274,0.597816,0.697237,0.597816,0.862601,0.862601,band
20250117_125801.jpg,20250117_125801,9,sample,L9,7,0.571103,0.001606,0.056274,0.996466,0.499839,0.996466,0.670922,0.670922,band
20250117_125801.jpg,20250117_125801,9,sample,L9,8,0.571103,0.001606,0.056274,0.996466,0.499839,0.996466,0.671754,0.671754,band
20250117_125801.jpg,20250117_125801,9,sample,L9,9,0.571103,0.001606,0.056274,0.996466,0.499839,0.996466,0.695874,0.695874,band
20250117_125801.jpg,20250117_125801,9,sample,L9,10,0.571103,0.387086,0.056274,0.610344,0.692258,0.610344,0.774985,0.774985,band
20250117_125801.jpg,20250117_125801,10,sample,L10,1,0.637643,0.000642,0.056274,0.998073,0.499679,0.998073,0.310571,0.310571,band
20250117_125801.jpg,20250117_125801,10,sample,L10,2,0.637643,0.397687,0.056274,0.597173,0.696274,0.597173,0.651437,0.651437,band
20250117_125801.jpg,20250117_125801,11,sample,L11,1,0.704183,0.000642,0.056654,0.998073,0.499679,0.998073,0.404822,0.404822,band
20250117_125801.jpg,20250117_125801,11,sample,L11,2,0.704183,0.422422,0.056654,0.569226,0.707035,0.569226,1.0,1.0,band
20250117_125801.jpg,20250117_125801,11,sample,L11,3,0.704183,0.399293,0.056654,0.597494,0.69804,0.597494,0.778518,0.778518,band
20250117_125801.jpg,20250117_125801,12,sample,L12,1,0.771103,0.000964,0.056274,0.998073,0.5,0.998073,0.388594,0.388594,band
20250117_125801.jpg,20250117_125801,12,sample,L12,2,0.771103,0.423065,0.056274,0.273691,0.55991,0.273691,1.0,1.0,band
20250117_125801.jpg,20250117_125801,12,sample,L12,3,0.771103,0.385801,0.056274,0.612271,0.691937,0.612271,0.704848,0.704848,band
20250117_125801.jpg,20250117_125801,13,sample,L13,1,0.837643,0.000964,0.056274,0.998073,0.5,0.998073,0.771516,0.771516,band
20250117_125801.jpg,20250117_125801,13,sample,L13,2,0.837643,0.001285,0.056274,0.99743,0.5,0.99743,1.0,1.0,band
20250117_125801.jpg,20250117_125801,14,sample,L14,1,0.904183,0.000964,0.056654,0.998073,0.5,0.998073,0.806442,0.806442,band
20250117_125801.jpg,20250117_125801,14,sample,L14,2,0.904183,0.001285,0.056654,0.99743,0.5,0.99743,1.0,1.0,band
20250117_125801.jpg,20250117_125801,15,sample,L15,1,0.968821,0.000642,0.028517,0.998073,0.499679,0.998073,1.0,1.0,band
20250122_133449.jpg,20250122_133449,1,marker,M1,1,0.003949,0.001067,0.042124,0.998933,0.500534,0.998933,0.328199,0.328199,band
20250122_133449.jpg,20250122_133449,1,marker,M1,2,0.003949,0.001601,0.042124,0.997866,0.500534,0.997866,0.511224,0.511224,band
20250122_133449.jpg,20250122_133449,1,marker,M1,3,0.003949,0.001601,0.042124,0.997866,0.500534,0.997866,0.554017,0.554017,band
20250122_133449.jpg,20250122_133449,1,marker,M1,4,0.003949,0.1254,0.042124,0.873533,0.562166,0.873533,0.672207,0.672207,band
20250122_133449.jpg,20250122_133449,1,marker,M1,5,0.003949,0.177161,0.042124,0.821772,0.588047,0.821772,0.711864,0.711864,band
20250122_133449.jpg,20250122_133449,1,marker,M1,6,0.003949,0.148346,0.042124,0.850587,0.573639,0.850587,0.68735,0.68735,band
20250122_133449.jpg,20250122_133449,1,marker,M1,7,0.003949,0.112593,0.042124,0.886339,0.555763,0.886339,0.664681,0.664681,band
20250122_133449.jpg,20250122_133449,1,marker,M1,8,0.003949,0.192102,0.042124,0.80683,0.595518,0.80683,0.724241,0.724241,band
20250122_133449.jpg,20250122_133449,1,marker,M1,9,0.003949,0.216115,0.042124,0.782818,0.607524,0.782818,0.752463,0.752463,band
20250122_133449.jpg,20250122_133449,1,marker,M1,10,0.003949,0.878335,0.042124,0.120064,0.938367,0.120064,0.99727,0.99727,band
20250122_133449.jpg,20250122_133449,1,marker,M1,11,0.003949,0.878335,0.042124,0.11953,0.9381,0.11953,1.0,1.0,band
20250122_133449.jpg,20250122_133449,2,sample,L2,1,0.055287,0.000534,0.060553,0.999466,0.500267,0.999466,0.374679,0.374679,band
20250122_133449.jpg,20250122_133449,2,sample,L2,2,0.055287,0.082711,0.060553,0.916222,0.540822,0.916222,0.77352,0.77352,band
20250122_133449.jpg,20250122_133449,2,sample,L2,3,0.055287,0.155283,0.060553,0.84365,0.577108,0.84365,0.821266,0.821266,band
20250122_133449.jpg,20250122_133449,2,sample,L2,4,0.055287,0.33778,0.060553,0.354322,0.514941,0.354322,0.972764,0.972764,band
20250122_133449.jpg,20250122_133449,2,sample,L2,5,0.055287,0.39381,0.060553,0.290288,0.538954,0.290288,0.982752,0.982752,band
20250122_133449.jpg,20250122_133449,2,sample,L2,6,0.055287,0.220918,0.060553,0.778015,0.609925,0.778015,0.901268,0.901268,band
20250122_133449.jpg,20250122_133449,2,sample,L2,7,0.055287,0.138207,0.060553,0.860726,0.56857,0.860726,0.807355,0.807355,band
20250122_133449.jpg,20250122_133449,2,sample,L2,8,0.055287,0.084845,0.060553,0.914088,0.541889,0.914088,0.776458,0.776458,band
20250122_133449.jpg,20250122_133449,2,sample,L2,9,0.055287,0.001601,0.060553,0.997332,0.500267,0.997332,0.73365,0.73365,band
20250122_133449.jpg,20250122_133449,2,sample,L2,10,0.055287,0.21238,0.060553,0.786553,0.605656,0.786553,0.876926,0.876926,band
20250122_133449.jpg,20250122_133449,2,sample,L2,11,0.055287,0.716649,0.060553,0.28175,0.857524,0.28175,1.0,1.0,band
20250122_133449.jpg,20250122_133449,2,sample,L2,12,0.055287,0.08111,0.060553,0.917823,0.540021,0.917823,0.771971,0.771971,band
20250122_133449.jpg,20250122_133449,3,sample,L3,1,0.127688,0.001067,0.068012,0.998399,0.500267,0.998399,0.421987,0.421987,band
20250122_133449.jpg,20250122_133449,3,sample,L3,2,0.127688,0.4381,0.068012,0.207044,0.541622,0.207044,1.0,1.0,band
20250122_133449.jpg,20250122_133449,3,sample,L3,3,0.127688,0.13127,0.068012,0.867663,0.565101,0.867663,0.724482,0.724482,band
20250122_133449.jpg,20250122_133449,4,sample,L4,1,0.222905,0.001067,0.236068,0.998933,0.500534,0.998933,0.343694,0.343694,band
20250122_133449.jpg,20250122_133449,4,sample,L4,2,0.222905,0.446105,0.236068,0.18143,0.53682,0.18143,1.0,1.0,band
20250122_133449.jpg,20250122_133449,5,sample,L5,1,0.500658,0.001067,0.232997,0.998933,0.500534,0.998933,0.56216,0.56216,band
20250122_133449.jpg,20250122_133449,5,sample,L5,2,0.500658,0.001067,0.232997,0.998933,0.500534,0.998933,0.655041,0.655041,band
20250122_133449.jpg,20250122_133449,5,sample,L5,3,0.500658,0.001067,0.232997,0.998399,0.500267,0.998399,0.745895,0.745895,band
20250122_133449.jpg,20250122_133449,5,sample,L5,4,0.500658,0.001601,0.232997,0.997866,0.500534,0.997866,0.975857,0.975857,band
20250122_133449.jpg,20250122_133449,5,sample,L5,5,0.500658,0.001601,0.232997,0.997866,0.500534,0.997866,0.875057,0.875057,band
20250122_133449.jpg,20250122_133449,5,sample,L5,6,0.500658,0.001601,0.232997,0.997866,0.500534,0.997866,0.967254,0.967254,band
20250122_133449.jpg,20250122_133449,5,sample,L5,7,0.500658,0.001601,0.232997,0.997866,0.500534,0.997866,1.0,1.0,band
20250122_133449.jpg,20250122_133449,5,sample,L5,8,0.500658,0.001601,0.232997,0.997866,0.500534,0.997866,0.947521,0.947521,band
20250122_133449.jpg,20250122_133449,6,marker,M2,1,0.772707,0.001067,0.208864,0.998933,0.500534,0.998933,0.523522,0.523522,band
20250122_133449.jpg,20250122_133449,6,marker,M2,2,0.772707,0.001067,0.208864,0.998399,0.500267,0.998399,0.777023,0.777023,band
20250122_133449.jpg,20250122_133449,6,marker,M2,3,0.772707,0.001601,0.208864,0.997866,0.500534,0.997866,0.790602,0.790602,band
20250122_133449.jpg,20250122_133449,6,marker,M2,4,0.772707,0.001601,0.208864,0.997866,0.500534,0.997866,0.848906,0.848906,band
20250122_133449.jpg,20250122_133449,6,marker,M2,5,0.772707,0.001601,0.208864,0.997866,0.500534,0.997866,0.856562,0.856562,band
20250122_133449.jpg,20250122_133449,6,marker,M2,6,0.772707,0.001601,0.208864,0.997866,0.500534,0.997866,0.849005,0.849005,band
20250122_133449.jpg,20250122_133449,6,marker,M2,7,0.772707,0.001601,0.208864,0.997866,0.500534,0.997866,0.853229,0.853229,band
20250122_133449.jpg,20250122_133449,6,marker,M2,8,0.772707,0.001601,0.208864,0.997866,0.500534,0.997866,0.873106,0.873106,band
20250122_133449.jpg,20250122_133449,6,marker,M2,9,0.772707,0.001601,0.208864,0.997866,0.500534,0.997866,0.884052,0.884052,band
20250122_133449.jpg,20250122_133449,6,marker,M2,10,0.772707,0.001601,0.208864,0.997332,0.500267,0.997332,0.954748,0.954748,band
20250122_133449.jpg,20250122_133449,6,marker,M2,11,0.772707,0.001601,0.208864,0.997332,0.500267,0.997332,1.0,1.0,band
20250122_134025.jpg,20250122_134025,1,marker,M1,1,0.00751,0.000733,0.084922,0.999267,0.500366,0.999267,0.266301,0.266301,band
20250122_134025.jpg,20250122_134025,1,marker,M1,2,0.00751,0.145788,0.084922,0.85348,0.572527,0.85348,0.688364,0.688364,band
20250122_134025.jpg,20250122_134025,1,marker,M1,3,0.00751,0.158242,0.084922,0.841026,0.578755,0.841026,0.76979,0.76979,band
20250122_134025.jpg,20250122_134025,1,marker,M1,4,0.00751,0.324542,0.084922,0.344322,0.496703,0.344322,0.967039,0.967039,band
20250122_134025.jpg,20250122_134025,1,marker,M1,5,0.00751,0.326007,0.084922,0.18022,0.416117,0.18022,0.984361,0.984361,band
20250122_134025.jpg,20250122_134025,1,marker,M1,6,0.00751,0.247619,0.084922,0.750183,0.622711,0.750183,0.916063,0.916063,band
20250122_134025.jpg,20250122_134025,1,marker,M1,7,0.00751,0.161905,0.084922,0.837363,0.580586,0.837363,0.780233,0.780233,band
20250122_134025.jpg,20250122_134025,1,marker,M1,8,0.00751,0.169963,0.084922,0.829304,0.584615,0.829304,0.79508,0.79508,band
20250122_134025.jpg,20250122_134025,1,marker,M1,9,0.00751,0.169231,0.084922,0.830037,0.584249,0.830037,0.793187,0.793187,band
20250122_134025.jpg,20250122_134025,1,marker,M1,10,0.00751,0.871795,0.084922,0.119414,0.931502,0.119414,1.0,1.0,band
20250122_134025.jpg,20250122_134025,1,marker,M1,11,0.00751,0.703297,0.084922,0.291575,0.849084,0.291575,0.959986,0.959986,band
20250122_134025.jpg,20250122_134025,2,sample,L2,1,0.114962,0.000733,0.169844,0.999267,0.500366,0.999267,0.443049,0.443049,band
20250122_134025.jpg,20250122_134025,3,sample,L3,1,0.314847,0.000733,0.169844,0.999267,0.500366,0.999267,0.541404,0.541404,band
20250122_134025.jpg,20250122_134025,3,sample,L3,2,0.314847,0.001465,0.169844,0.998535,0.500733,0.998535,1.0,1.0,band
20250122_134025.jpg,20250122_134025,3,sample,L3,3,0.314847,0.001465,0.169844,0.998535,0.500733,0.998535,0.970905,0.970905,band
20250122_134025.jpg,20250122_134025,3,sample,L3,4,0.314847,0.001465,0.169844,0.998535,0.500733,0.998535,0.824775,0.824775,band
20250122_134025.jpg,20250122_134025,4,sample,L4,1,0.514731,0.000733,0.169844,0.999267,0.500366,0.999267,0.586718,0.586718,band
20250122_134025.jpg,20250122_134025,4,sample,L4,2,0.514731,0.272527,0.169844,0.727473,0.636264,0.727473,1.0,1.0,band
20250122_134025.jpg,20250122_134025,5,sample,L5,1,0.714616,0.000733,0.169844,0.999267,0.500366,0.999267,0.57069,0.57069,band
20250122_134025.jpg,20250122_134025,5,sample,L5,2,0.714616,0.001465,0.169844,0.997802,0.500366,0.997802,1.0,1.0,band
20250122_134025.jpg,20250122_134025,6,marker,M2,1,0.90699,0.000733,0.084922,0.999267,0.500366,0.999267,0.762015,0.762015,band
20250122_134025.jpg,20250122_134025,6,marker,M2,2,0.90699,0.000733,0.084922,0.999267,0.500366,0.999267,0.926555,0.926555,band
20250122_134025.jpg,20250122_134025,6,marker,M2,3,0.90699,0.000733,0.084922,0.999267,0.500366,0.999267,0.780743,0.780743,band
20250122_135747.jpg,20250122_135747,1,marker,M1,1,0.004585,0.000932,0.051204,0.998603,0.500233,0.998603,0.573029,0.573029,band
20250122_135747.jpg,20250122_135747,1,marker,M1,2,0.004585,0.001397,0.051204,0.997671,0.500233,0.997671,0.777358,0.777358,band
20250122_135747.jpg,20250122_135747,1,marker,M1,3,0.004585,0.001397,0.051204,0.997671,0.500233,0.997671,0.812902,0.812902,band
20250122_135747.jpg,20250122_135747,1,marker,M1,4,0.004585,0.001397,0.051204,0.997671,0.500233,0.997671,0.886987,0.886987,band
20250122_135747.jpg,20250122_135747,1,marker,M1,5,0.004585,0.001397,0.051204,0.997671,0.500233,0.997671,0.890691,0.890691,band
20250122_135747.jpg,20250122_135747,1,marker,M1,6,0.004585,0.001397,0.051204,0.997671,0.500233,0.997671,0.85036,0.85036,band
20250122_135747.jpg,20250122_135747,1,marker,M1,7,0.004585,0.001397,0.051204,0.997671,0.500233,0.997671,0.76729,0.76729,band
20250122_135747.jpg,20250122_135747,1,marker,M1,8,0.004585,0.001397,0.051204,0.997671,0.500233,0.997671,0.775216,0.775216,band
20250122_135747.jpg,20250122_135747,1,marker,M1,9,0.004585,0.001397,0.051204,0.997671,0.500233,0.997671,0.789612,0.789612,band
20250122_135747.jpg,20250122_135747,1,marker,M1,10,0.004585,0.001863,0.051204,0.99674,0.500233,0.99674,0.973158,0.973158,band
20250122_135747.jpg,20250122_135747,1,marker,M1,11,0.004585,0.001863,0.051204,0.99674,0.500233,0.99674,1.0,1.0,band
20250122_135747.jpg,20250122_135747,2,sample,L2,1,0.063049,0.000932,0.030187,0.998603,0.500233,0.998603,0.421803,0.421803,band
20250122_135747.jpg,20250122_135747,2,sample,L2,2,0.063049,0.001863,0.030187,0.99674,0.500233,0.99674,0.765724,0.765724,band
20250122_135747.jpg,20250122_135747,2,sample,L2,3,0.063049,0.001863,0.030187,0.99674,0.500233,0.99674,0.824434,0.824434,band
20250122_135747.jpg,20250122_135747,2,sample,L2,4,0.063049,0.320913,0.030187,0.041919,0.341872,0.041919,0.998018,0.998018,band
20250122_135747.jpg,20250122_135747,2,sample,L2,5,0.063049,0.387517,0.030187,0.059618,0.417327,0.059618,1.0,1.0,band
20250122_135747.jpg,20250122_135747,2,sample,L2,6,0.063049,0.182115,0.030187,0.4653,0.414765,0.4653,0.908856,0.908856,band
20250122_135747.jpg,20250122_135747,2,sample,L2,7,0.063049,0.001863,0.030187,0.99674,0.500233,0.99674,0.745586,0.745586,band
20250122_135747.jpg,20250122_135747,2,sample,L2,8,0.063049,0.001863,0.030187,0.997205,0.500466,0.997205,0.700311,0.700311,band
20250122_135747.jpg,20250122_135747,2,sample,L2,9,0.063049,0.001397,0.030187,0.997671,0.500233,0.997671,0.662476,0.662476,band
20250122_135747.jpg,20250122_135747,2,sample,L2,10,0.063049,0.001863,0.030187,0.99674,0.500233,0.99674,0.784369,0.784369,band
20250122_135747.jpg,20250122_135747,2,sample,L2,11,0.063049,0.001863,0.030187,0.99674,0.500233,0.99674,0.811957,0.811957,band
20250122_135747.jpg,20250122_135747,2,sample,L2,12,0.063049,0.000932,0.030187,0.998603,0.500233,0.998603,0.49052,0.49052,band
20250122_135747.jpg,20250122_135747,3,sample,L3,1,0.098968,0.000932,0.032098,0.998603,0.500233,0.998603,0.750997,0.750997,band
20250122_135747.jpg,20250122_135747,3,sample,L3,2,0.098968,0.001397,0.032098,0.997671,0.500233,0.997671,0.938949,0.938949,band
20250122_135747.jpg,20250122_135747,3,sample,L3,3,0.098968,0.001397,0.032098,0.997671,0.500233,0.997671,1.0,1.0,band
20250122_135747.jpg,20250122_135747,3,sample,L3,4,0.098968,0.000932,0.032098,0.998603,0.500233,0.998603,0.874538,0.874538,band
20250122_135747.jpg,20250122_135747,4,sample,L4,1,0.13718,0.000932,0.034391,0.998603,0.500233,0.998603,0.710703,0.710703,band
20250122_135747.jpg,20250122_135747,4,sample,L4,2,0.13718,0.001397,0.034391,0.997671,0.500233,0.997671,0.955935,0.955935,band
20250122_135747.jpg,20250122_135747,4,sample,L4,3,0.13718,0.001397,0.034391,0.997671,0.500233,0.997671,0.850371,0.850371,band
20250122_135747.jpg,20250122_135747,5,sample,L5,1,0.177684,0.000932,0.033626,0.998603,0.500233,0.998603,0.56307,0.56307,band
20250122_135747.jpg,20250122_135747,5,sample,L5,2,0.177684,0.001863,0.033626,0.99674,0.500233,0.99674,1.0,1.0,band
20250122_135747.jpg,20250122_135747,5,sample,L5,3,0.177684,0.000932,0.033626,0.998137,0.5,0.998137,0.675552,0.675552,band
20250122_135747.jpg,20250122_135747,6,sample,L6,1,0.22927,0.000932,0.167749,0.998603,0.500233,0.998603,0.658691,0.658691,band
20250122_135747.jpg,20250122_135747,6,sample,L6,2,0.22927,0.001397,0.167749,0.997205,0.5,0.997205,1.0,1.0,band
20250122_135747.jpg,20250122_135747,6,sample,L6,3,0.22927,0.001397,0.167749,0.997671,0.500233,0.997671,0.81128,0.81128,band
20250122_135747.jpg,20250122_135747,7,sample,L7,1,0.426825,0.000932,0.166603,0.998603,0.500233,0.998603,0.676554,0.676554,band
20250122_135747.jpg,20250122_135747,7,sample,L7,2,0.426825,0.001397,0.166603,0.997671,0.500233,0.997671,0.934225,0.934225,band
20250122_135747.jpg,20250122_135747,7,sample,L7,3,0.426825,0.001397,0.166603,0.997671,0.500233,0.997671,0.917427,0.917427,band
20250122_135747.jpg,20250122_135747,7,sample,L7,4,0.426825,0.001397,0.166603,0.997671,0.500233,0.997671,1.0,1.0,band
20250122_135747.jpg,20250122_135747,8,marker,M2,1,0.637753,0.000932,0.332824,0.998603,0.500233,0.998603,0.747168,0.747168,band
20250122_135747.jpg,20250122_135747,8,marker,M2,2,0.637753,0.001397,0.332824,0.997671,0.500233,0.997671,1.0,1.0,band
20250122_135747.jpg,20250122_135747,8,marker,M2,3,0.637753,0.001397,0.332824,0.997671,0.500233,0.997671,0.941567,0.941567,band
20250130_115229.jpg,20250130_115229,1,marker,M1,1,0.00421,0.001245,0.04822,0.997924,0.500208,0.997924,0.345056,0.345056,band
20250130_115229.jpg,20250130_115229,1,marker,M1,2,0.00421,0.00166,0.04822,0.997094,0.500208,0.997094,0.463846,0.463846,band
20250130_115229.jpg,20250130_115229,1,marker,M1,3,0.00421,0.00166,0.04822,0.997094,0.500208,0.997094,0.494227,0.494227,band
20250130_115229.jpg,20250130_115229,1,marker,M1,4,0.00421,0.002076,0.04822,0.996264,0.500208,0.996264,0.596614,0.596614,band
20250130_115229.jpg,20250130_115229,1,marker,M1,5,0.00421,0.002076,0.04822,0.996264,0.500208,0.996264,0.636382,0.636382,band
20250130_115229.jpg,20250130_115229,1,marker,M1,6,0.00421,0.002076,0.04822,0.967621,0.485886,0.967621,0.652032,0.652032,band
20250130_115229.jpg,20250130_115229,1,marker,M1,7,0.00421,0.570776,0.04822,0.068908,0.60523,0.068908,0.672288,0.672288,band
20250130_115229.jpg,20250130_115229,1,marker,M1,8,0.00421,0.684101,0.04822,0.040266,0.704234,0.040266,0.713965,0.713965,band
20250130_115229.jpg,20250130_115229,1,marker,M1,9,0.00421,0.767123,0.04822,0.029058,0.781652,0.029058,0.748313,0.748313,band
20250130_115229.jpg,20250130_115229,1,marker,M1,10,0.00421,0.863844,0.04822,0.021586,0.874637,0.021586,0.98161,0.98161,band
20250130_115229.jpg,20250130_115229,1,marker,M1,11,0.00421,0.919054,0.04822,0.019095,0.928601,0.019095,1.0,1.0,band
20250130_115229.jpg,20250130_115229,1,marker,M1,12,0.00421,0.00083,0.04822,0.99834,0.5,0.99834,0.32352,0.32352,band
20250130_115229.jpg,20250130_115229,2,sample,L2,1,0.060084,0.00083,0.034443,0.99834,0.5,0.99834,0.305059,0.305059,band
20250130_115229.jpg,20250130_115229,2,sample,L2,2,0.060084,0.215027,0.034443,0.020756,0.225405,0.020756,0.804286,0.804286,band
20250130_115229.jpg,20250130_115229,2,sample,L2,3,0.060084,0.253217,0.034443,0.022416,0.264425,0.022416,0.873977,0.873977,band
20250130_115229.jpg,20250130_115229,2,sample,L2,4,0.060084,0.332503,0.034443,0.033209,0.349108,0.033209,0.996876,0.996876,band
20250130_115229.jpg,20250130_115229,2,sample,L2,5,0.060084,0.402242,0.034443,0.029058,0.41677,0.029058,1.0,1.0,band
20250130_115229.jpg,20250130_115229,2,sample,L2,6,0.060084,0.513491,0.034443,0.028643,0.527812,0.028643,0.863271,0.863271,band
20250130_115229.jpg,20250130_115229,2,sample,L2,7,0.060084,0.60357,0.034443,0.021586,0.614363,0.021586,0.744356,0.744356,band
20250130_115229.jpg,20250130_115229,2,sample,L2,8,0.060084,0.690328,0.034443,0.034454,0.707555,0.034454,0.637286,0.637286,band
20250130_115229.jpg,20250130_115229,2,sample,L2,9,0.060084,0.56538,0.034443,0.43296,0.78186,0.43296,0.559138,0.559138,band
20250130_115229.jpg,20250130_115229,2,sample,L2,10,0.060084,0.861768,0.034443,0.090909,0.907223,0.090909,0.641528,0.641528,band
20250130_115229.jpg,20250130_115229,2,sample,L2,11,0.060084,0.921129,0.034443,0.021586,0.931922,0.021586,0.713898,0.713898,band
20250130_115229.jpg,20250130_115229,2,sample,L2,12,0.060084,0.00083,0.034443,0.99834,0.5,0.99834,0.290718,0.290718,band
20250130_115229.jpg,20250130_115229,3,sample,L3,1,0.106008,0.001245,0.092997,0.997924,0.500208,0.997924,0.35171,0.35171,band
20250130_115229.jpg,20250130_115229,3,sample,L3,2,0.106008,0.002076,0.092997,0.996264,0.500208,0.996264,0.636099,0.636099,band
20250130_115229.jpg,20250130_115229,3,sample,L3,3,0.106008,0.00166,0.092997,0.997094,0.500208,0.997094,0.496738,0.496738,band
20250130_115229.jpg,20250130_115229,3,sample,L3,4,0.106008,0.00083,0.092997,0.99834,0.5,0.99834,0.342381,0.342381,band
20250130_115229.jpg,20250130_115229,4,sample,L4,1,0.21393,0.001245,0.071948,0.99834,0.500415,0.99834,0.486557,0.486557,band
20250130_115229.jpg,20250130_115229,4,sample,L4,2,0.21393,0.024907,0.071948,0.936903,0.493358,0.936903,1.0,1.0,band
20250130_115229.jpg,20250130_115229,4,sample,L4,3,0.21393,0.00166,0.071948,0.997094,0.500208,0.997094,0.71303,0.71303,band
20250130_115229.jpg,20250130_115229,4,sample,L4,4,0.21393,0.00166,0.071948,0.997094,0.500208,0.997094,0.713769,0.713769,band
20250130_115229.jpg,20250130_115229,4,sample,L4,5,0.21393,0.001245,0.071948,0.997924,0.500208,0.997924,0.617193,0.617193,band
20250130_115229.jpg,20250130_115229,4,sample,L4,6,0.21393,0.001245,0.071948,0.997924,0.500208,0.997924,0.488775,0.488775,band
20250130_115229.jpg,20250130_115229,5,sample,L5,1,0.305013,0.001245,0.1416,0.99834,0.500415,0.99834,0.567173,0.567173,band
20250130_115229.jpg,20250130_115229,5,sample,L5,2,0.305013,0.002076,0.1416,0.996264,0.500208,0.996264,1.0,1.0,band
20250130_115229.jpg,20250130_115229,5,sample,L5,3,0.305013,0.001245,0.1416,0.997924,0.500208,0.997924,0.567486,0.567486,band
20250130_115229.jpg,20250130_115229,6,sample,L6,1,0.472637,0.001245,0.153081,0.997924,0.500208,0.997924,0.566388,0.566388,band
20250130_115229.jpg,20250130_115229,6,sample,L6,2,0.472637,0.002076,0.153081,0.996264,0.500208,0.996264,1.0,1.0,band
20250130_115229.jpg,20250130_115229,6,sample,L6,3,0.472637,0.00166,0.153081,0.996679,0.5,0.996679,0.908419,0.908419,band
20250130_115229.jpg,20250130_115229,6,sample,L6,4,0.472637,0.00166,0.153081,0.997094,0.500208,0.997094,0.846939,0.846939,band
20250130_115229.jpg,20250130_115229,6,sample,L6,5,0.472637,0.00083,0.153081,0.99834,0.5,0.99834,0.536626,0.536626,band
20250130_115229.jpg,20250130_115229,7,sample,L7,1,0.644087,0.001245,0.052813,0.997924,0.500208,0.997924,0.467262,0.467262,band
20250130_115229.jpg,20250130_115229,7,sample,L7,2,0.644087,0.002076,0.052813,0.996264,0.500208,0.996264,0.817768,0.817768,band
20250130_115229.jpg,20250130_115229,7,sample,L7,3,0.644087,0.066833,0.052813,0.884599,0.509132,0.884599,1.0,1.0,band
20250130_115229.jpg,20250130_115229,7,sample,L7,4,0.644087,0.00083,0.052813,0.99834,0.5,0.99834,0.42787,0.42787,band
20250130_115229.jpg,20250130_115229,8,sample,L8,1,0.706468,0.001245,0.050134,0.997924,0.500208,0.997924,0.496486,0.496486,band
20250130_115229.jpg,20250130_115229,8,sample,L8,2,0.706468,0.002076,0.050134,0.971773,0.487962,0.971773,0.930993,0.930993,band
20250130_115229.jpg,20250130_115229,8,sample,L8,3,0.706468,0.01785,0.050134,0.952262,0.493981,0.952262,1.0,1.0,band
20250130_115229.jpg,20250130_115229,8,sample,L8,4,0.706468,0.00083,0.050134,0.99834,0.5,0.99834,0.463284,0.463284,band
20250130_115229.jpg,20250130_115229,9,sample,L9,1,0.764256,0.001245,0.035591,0.997924,0.500208,0.997924,0.442669,0.442669,band
20250130_115229.jpg,20250130_115229,9,sample,L9,2,0.764256,0.002076,0.035591,0.996264,0.500208,0.996264,0.783503,0.783503,band
20250130_115229.jpg,20250130_115229,9,sample,L9,3,0.764256,0.040681,0.035591,0.929846,0.505604,0.929846,0.911759,0.911759,band
20250130_115229.jpg,20250130_115229,9,sample,L9,4,0.764256,0.647987,0.035591,0.284765,0.790369,0.284765,1.0,1.0,band
20250130_115229.jpg,20250130_115229,9,sample,L9,5,0.764256,0.00166,0.035591,0.997094,0.500208,0.997094,0.599868,0.599868,band
20250130_115229.jpg,20250130_115229,9,sample,L9,6,0.764256,0.00083,0.035591,0.99834,0.5,0.99834,0.402204,0.402204,band
20250130_115229.jpg,20250130_115229,10,sample,L10,1,0.806736,0.001245,0.036739,0.997924,0.500208,0.997924,0.492583,0.492583,band
20250130_115229.jpg,20250130_115229,10,sample,L10,2,0.806736,0.002076,0.036739,0.972603,0.488377,0.972603,0.945125,0.945125,band
20250130_115229.jpg,20250130_115229,10,sample,L10,3,0.806736,0.030718,0.036739,0.9423,0.501868,0.9423,1.0,1.0,band
20250130_115229.jpg,20250130_115229,10,sample,L10,4,0.806736,0.004151,0.036739,0.969697,0.489,0.969697,0.968408,0.968408,band
20250130_115229.jpg,20250130_115229,10,sample,L10,5,0.806736,0.001245,0.036739,0.997509,0.5,0.997509,0.637874,0.637874,band
20250130_115229.jpg,20250130_115229,10,sample,L10,6,0.806736,0.001245,0.036739,0.997924,0.500208,0.997924,0.539926,0.539926,band
